,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,RandD,accounting,hr,management,marketing,product_mng,sales,support,technical,left
6439,0.32,0.5,0.6,0.3598130841121495,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
6440,0.88,0.99,0.0,0.3738317757009346,0.125,0,0,0,0,0,0,0,0,0,0,0,1,0
6441,0.6,0.87,0.6,0.397196261682243,0.125,1,0,0,0,0,0,0,0,0,0,0,1,0
6442,0.72,0.8,0.8000000000000002,0.21962616822429903,0.375,0,0,0,0,0,0,0,0,0,0,0,1,0
6443,0.65,0.9,0.4,0.42056074766355145,0.125,0,0,0,0,0,0,0,0,0,0,0,1,0
6444,0.82,0.78,0.20000000000000007,0.1869158878504673,0.125,0,0,0,0,0,0,0,0,0,0,0,1,0
6445,0.67,0.92,0.4,0.5747663551401868,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
6446,0.44,0.87,0.6,0.6214953271028038,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0
6447,0.52,0.85,0.6,0.6682242990654205,0.125,0,0,0,0,0,0,0,0,0,0,1,0,0
6448,0.54,0.51,0.4,0.4018691588785047,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
6449,0.67,0.76,0.0,0.16822429906542058,0.125,0,0,0,0,0,0,0,0,0,0,1,0,0
6450,0.16,0.64,0.20000000000000007,0.822429906542056,0.125,1,0,1,0,0,0,0,0,0,0,1,0,0
6451,0.81,0.73,0.6,0.3317757009345794,0.125,0,0,1,0,0,0,0,0,0,0,1,0,0
6452,0.77,0.85,0.20000000000000007,0.39252336448598135,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0
6453,0.84,0.99,0.8000000000000002,0.01869158878504673,0.375,0,0,1,0,0,0,0,0,0,0,1,0,0
6454,0.56,0.56,0.4,0.17757009345794394,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0
6455,0.67,0.97,0.8000000000000002,0.5841121495327103,0.375,0,0,1,0,0,0,0,0,0,0,1,0,0
6456,0.65,0.7,0.20000000000000007,0.3271028037383178,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0
6457,0.39,0.57,0.4,0.5514018691588785,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0
6458,0.77,0.75,0.4,0.6121495327102803,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
6459,0.41,0.96,0.4,0.5186915887850467,0.125,1,0,1,0,0,0,0,0,0,0,0,1,0
6460,0.59,0.67,0.20000000000000007,0.8878504672897195,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0
6461,0.14,0.72,0.20000000000000007,0.6728971962616822,0.125,0,0,1,0,0,0,1,0,0,0,0,0,0
6462,0.6,0.82,0.4,0.0700934579439253,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0
6463,0.14,0.98,0.4,0.31775700934579443,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
6464,0.88,0.8,0.0,0.4252336448598131,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0
6465,0.6,0.91,0.4,0.7102803738317757,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0
6466,1.0,0.49,0.6,0.5327102803738317,0.0,1,0,2,0,0,0,0,0,0,0,0,0,0
6467,0.56,0.98,0.4,0.3130841121495327,0.5,0,0,2,0,0,0,0,0,1,0,0,0,0
6468,0.72,0.54,0.6,0.677570093457944,0.25,0,0,2,0,0,0,0,0,1,0,0,0,0
6469,0.59,0.83,0.20000000000000007,0.1869158878504673,0.125,1,0,2,0,0,0,0,0,1,0,0,0,0
6470,0.74,0.75,0.4,0.5233644859813084,0.375,1,0,2,0,0,0,0,0,1,0,0,0,0
6471,0.52,0.69,0.6,0.36448598130841126,0.125,0,0,2,0,0,0,0,0,0,0,0,0,0
6472,0.77,0.74,0.4,0.7196261682242991,0.125,0,0,2,1,0,0,0,0,0,0,0,0,0
6473,0.48,0.81,0.0,0.43457943925233644,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0
6474,0.99,0.56,0.20000000000000007,0.5046728971962616,0.125,0,0,2,1,0,0,0,0,0,0,0,0,0
6475,0.23,0.78,0.4,0.5654205607476636,0.125,0,0,2,1,0,0,0,0,0,0,0,0,0
6476,0.63,1.0,0.6,0.30841121495327106,0.125,0,0,2,1,0,0,0,0,0,0,0,0,0
6477,0.51,0.83,0.20000000000000007,0.7523364485981309,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
6478,0.54,0.55,0.20000000000000007,0.46261682242990654,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
6479,0.53,0.73,0.6,0.28037383177570097,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0
6480,0.72,0.84,0.0,0.14953271028037385,0.125,0,0,0,0,0,0,0,0,0,0,1,0,0
6481,0.57,0.61,0.6,0.6401869158878505,0.125,1,0,0,0,0,0,0,0,0,0,0,1,0
6482,0.81,0.77,0.4,0.7663551401869159,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0
6483,0.64,0.57,0.6,0.7196261682242991,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0
6484,0.77,0.57,0.6,0.3738317757009346,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0
6485,0.83,0.55,0.8000000000000002,0.1728971962616822,0.375,0,0,1,0,0,0,0,1,0,0,0,0,0
6486,0.6,0.71,0.4,0.4719626168224299,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
6487,0.86,0.87,0.20000000000000007,0.28037383177570097,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
6488,0.5,0.55,0.20000000000000007,0.30841121495327106,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
6489,0.6,0.75,0.20000000000000007,0.5186915887850467,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0
6490,0.85,0.73,0.20000000000000007,0.5934579439252335,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
6491,0.4,0.87,0.20000000000000007,0.24766355140186913,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
6492,0.38,0.79,0.20000000000000007,0.836448598130841,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
6493,0.96,0.59,0.20000000000000007,0.8177570093457943,0.0,0,0,2,0,0,0,0,0,0,1,0,0,0
6494,0.59,0.57,0.20000000000000007,0.8271028037383178,0.0,0,0,2,0,0,0,0,0,0,1,0,0,0
6495,0.56,0.5,0.6,0.5747663551401868,0.25,1,0,2,0,0,0,0,0,0,1,0,0,0
6496,0.84,0.96,0.6,0.18224299065420557,0.25,0,0,2,0,0,0,0,0,0,1,0,0,0
6497,0.94,0.99,0.20000000000000007,0.28971962616822433,0.125,0,0,2,0,0,0,0,0,0,1,0,0,0
6498,0.72,0.63,0.20000000000000007,0.3317757009345794,0.125,1,0,2,0,0,0,0,0,0,1,0,0,0
6499,0.82,0.7,0.4,0.8317757009345793,0.25,0,0,2,0,0,0,0,0,0,1,0,0,0
6500,1.0,0.95,0.20000000000000007,0.2289719626168224,0.125,1,0,2,0,0,0,0,0,0,1,0,0,0
6501,0.62,0.77,0.8000000000000002,0.6401869158878505,0.5,0,0,2,0,0,0,0,0,0,1,0,0,0
6502,0.76,0.89,0.20000000000000007,0.29439252336448596,0.125,1,0,2,0,0,0,0,0,0,1,0,0,0
6503,0.23,0.74,0.4,0.5841121495327103,0.375,0,0,2,0,0,0,0,0,0,1,0,0,0
6504,0.7,0.99,0.20000000000000007,0.16822429906542058,0.0,0,0,2,0,0,0,0,0,0,1,0,0,0
6505,0.71,0.88,0.6,0.20560747663551404,0.125,0,0,2,0,1,0,0,0,0,0,0,0,0
6506,0.32,0.37,0.20000000000000007,0.514018691588785,0.125,0,0,2,0,1,0,0,0,0,0,0,0,0
6507,0.69,0.67,0.4,0.6214953271028038,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0
6508,0.66,0.59,0.4,0.822429906542056,0.25,0,0,2,0,0,1,0,0,0,0,0,0,0
6509,0.7,0.67,0.4,0.31775700934579443,0.0,0,0,2,0,0,1,0,0,0,0,0,0,0
6510,0.91,0.76,0.4,0.2289719626168224,0.125,0,0,2,0,0,1,0,0,0,0,0,0,0
6511,0.2,0.7,0.20000000000000007,0.5420560747663551,0.125,0,0,2,0,0,1,0,0,0,0,0,0,0
6512,0.72,0.83,0.20000000000000007,0.7383177570093459,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0
6513,0.74,0.93,0.6,0.7663551401869159,0.25,0,0,2,0,0,0,0,0,0,0,0,1,0
6514,0.53,0.79,0.20000000000000007,0.49065420560747663,0.125,0,0,2,0,0,0,0,0,0,0,0,1,0
6515,0.99,0.92,0.4,0.3738317757009346,0.25,0,0,2,0,0,0,0,0,0,0,0,1,0
6516,0.75,0.85,0.20000000000000007,0.20560747663551404,0.125,0,0,0,0,0,0,0,0,0,0,0,1,0
6517,0.86,0.78,0.6,0.49065420560747663,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
6518,0.93,0.86,0.20000000000000007,0.514018691588785,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0
6519,0.81,0.95,0.20000000000000007,0.4719626168224299,0.125,0,0,2,0,0,0,0,0,0,0,0,1,0
6520,0.49,0.67,0.20000000000000007,0.6962616822429907,0.25,1,0,2,0,0,0,0,0,0,0,0,1,0
6521,0.97,0.72,0.20000000000000007,0.2289719626168224,0.125,0,0,2,0,0,0,0,0,0,0,0,1,0
6522,0.62,0.89,0.4,0.16355140186915884,0.375,0,0,2,0,0,0,0,0,0,0,0,1,0
6523,0.75,0.79,0.6,0.6495327102803737,0.125,1,0,2,0,0,0,0,0,0,0,1,0,0
6524,0.87,0.58,0.6,0.6822429906542057,0.125,1,0,2,0,0,0,0,0,0,0,1,0,0
6525,0.93,0.65,0.0,0.7242990654205607,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
6526,0.74,0.68,0.4,0.7570093457943924,0.0,1,0,2,0,0,0,0,0,0,0,1,0,0
6527,0.68,0.57,0.20000000000000007,0.08411214953271029,0.125,1,0,2,0,0,0,0,0,0,0,1,0,0
6528,0.49,0.63,0.20000000000000007,0.21962616822429903,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0
6529,0.75,0.84,0.20000000000000007,0.4252336448598131,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0
6530,0.95,0.58,0.6,0.7429906542056074,0.125,0,0,1,0,0,0,0,0,0,0,1,0,0
6531,0.95,0.75,0.20000000000000007,0.7990654205607476,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0
6532,0.67,0.65,0.4,0.7056074766355139,0.125,0,0,1,0,0,0,0,0,0,0,1,0,0
6533,0.71,0.6,0.4,0.26635514018691586,0.125,0,0,1,0,0,0,0,0,0,0,1,0,0
6534,0.81,0.73,0.20000000000000007,0.6588785046728972,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
6535,0.79,0.36,0.6,0.4018691588785047,0.125,0,0,0,0,0,0,0,0,0,0,0,1,0
6536,0.57,0.52,0.4,0.22429906542056077,0.375,0,0,1,0,0,0,0,0,0,0,0,1,0
6537,0.85,0.65,0.20000000000000007,0.3738317757009346,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
6538,0.15,0.78,0.6,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
6539,0.48,0.87,0.20000000000000007,0.2429906542056075,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0
6540,0.92,0.91,0.20000000000000007,0.3691588785046729,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
6541,0.73,0.67,0.20000000000000007,0.5373831775700935,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
6542,0.68,0.71,0.8000000000000002,0.3691588785046729,0.375,0,0,1,0,0,0,0,0,0,0,0,0,0
6543,0.88,0.55,0.4,0.514018691588785,0.125,0,0,2,0,0,0,0,0,1,0,0,0,0
6544,0.8,0.55,0.4,0.7757009345794391,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0
6545,0.66,0.9,0.4,0.37850467289719625,0.0,1,0,2,0,0,0,0,0,1,0,0,0,0
6546,0.19,0.8,0.20000000000000007,0.17757009345794394,0.125,0,0,2,0,0,0,0,0,1,0,0,0,0
6547,0.3,0.53,0.0,0.49065420560747663,0.125,0,0,2,0,0,0,0,0,0,0,0,0,0
6548,0.8,0.8,0.20000000000000007,0.042056074766355145,0.125,0,0,2,1,0,0,0,0,0,0,0,0,0
6549,0.66,0.84,0.4,0.7616822429906541,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0
6550,0.22,0.67,0.20000000000000007,0.35046728971962615,0.25,0,0,2,1,0,0,0,0,0,0,0,0,0
6551,0.57,0.59,0.4,0.616822429906542,0.125,0,0,2,1,0,0,0,0,0,0,0,0,0
6552,0.83,0.73,0.0,0.19158878504672894,0.25,0,0,2,1,0,0,0,0,0,0,0,0,0
6553,0.57,0.5,0.6,0.46728971962616817,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0
6554,0.78,0.54,0.20000000000000007,0.5186915887850467,0.25,0,0,2,0,0,0,0,0,0,1,0,0,0
6555,0.88,0.89,0.8000000000000002,0.8598130841121495,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0
6556,0.48,0.69,0.4,0.30841121495327106,0.125,0,0,1,0,0,0,0,0,0,0,1,0,0
6557,0.91,0.82,0.4,0.7990654205607476,0.125,0,0,2,0,0,0,0,0,0,0,0,1,0
6558,0.3,0.97,0.6,0.5186915887850467,0.0,1,0,2,0,0,0,1,0,0,0,0,0,0
6559,0.63,0.98,0.4,0.46728971962616817,0.0,0,0,2,0,0,0,0,1,0,0,0,0,0
6560,0.62,0.36,0.8000000000000002,0.630841121495327,0.25,1,0,2,0,0,0,0,1,0,0,0,0,0
6561,0.74,0.72,0.4,0.6822429906542057,0.125,0,0,1,0,0,0,0,1,0,0,0,0,0
6562,0.5,0.53,0.4,0.5186915887850467,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
6563,0.36,0.74,0.4,0.514018691588785,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
6564,0.57,0.65,0.4,0.6542056074766355,0.25,1,0,1,0,0,0,0,0,0,1,0,0,0
6565,0.73,0.55,0.6,0.7009345794392524,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
6566,0.77,0.67,0.20000000000000007,0.5046728971962616,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
6567,0.86,0.5,0.20000000000000007,0.8037383177570093,0.25,0,0,1,0,0,0,0,0,0,1,0,0,0
6568,0.24,0.55,0.20000000000000007,0.5420560747663551,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
6569,0.83,0.62,0.8000000000000002,0.383177570093458,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
6570,0.72,0.63,0.6,0.7663551401869159,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
6571,0.52,0.82,0.0,0.677570093457944,0.25,1,0,0,0,0,0,0,0,0,1,0,0,0
6572,0.99,0.54,0.20000000000000007,0.6448598130841122,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
6573,0.15,0.68,0.20000000000000007,0.5186915887850467,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
6574,0.79,0.94,0.6,0.6822429906542057,0.125,1,0,1,0,0,0,0,0,0,1,0,0,0
6575,0.19,0.91,0.6,0.602803738317757,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
6576,0.59,0.62,0.20000000000000007,0.3037383177570093,0.125,1,0,0,0,0,0,0,0,0,1,0,0,0
6577,0.15,0.74,0.4,0.7616822429906541,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
6578,0.75,0.72,0.20000000000000007,0.7196261682242991,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
6579,0.47,0.71,0.20000000000000007,0.6542056074766355,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
6580,0.64,0.64,0.4,0.6682242990654205,0.25,1,0,0,0,0,0,0,0,0,1,0,0,0
6581,0.66,0.76,0.4,0.7943925233644858,0.125,0,0,1,0,1,0,0,0,0,0,0,0,0
6582,0.8,0.91,0.6,0.1728971962616822,0.125,1,0,2,0,1,0,0,0,0,0,0,0,0
6583,0.82,0.52,0.6,0.836448598130841,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
6584,0.8,0.98,0.6,0.43457943925233644,0.0,0,0,2,0,0,1,0,0,0,0,0,0,0
6585,0.98,0.98,0.6,0.35046728971962615,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0
6586,0.95,0.96,0.8000000000000002,0.20560747663551404,0.125,0,0,2,0,0,1,0,0,0,0,0,0,0
6587,0.88,0.61,0.8000000000000002,0.09345794392523366,0.125,0,0,2,0,0,1,0,0,0,0,0,0,0
6588,0.9,0.97,0.20000000000000007,0.2289719626168224,0.5,0,0,2,0,0,0,0,0,0,0,0,1,0
6589,0.66,0.83,0.4,0.3317757009345794,0.125,1,0,2,0,0,0,0,0,0,0,0,1,0
6590,0.99,0.62,0.4,0.6121495327102803,0.125,0,0,2,0,0,0,0,0,0,0,0,1,0
6591,0.86,0.95,0.4,0.6962616822429907,0.125,0,0,2,0,0,0,0,0,0,0,0,1,0
6592,0.96,0.95,0.4,0.16822429906542058,0.125,0,0,2,0,0,0,0,0,0,0,0,1,0
6593,1.0,0.63,0.20000000000000007,0.7383177570093459,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0
6594,0.46,0.38,0.4,0.3271028037383178,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
6595,0.19,0.85,0.0,0.5233644859813084,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0
6596,0.73,0.6,0.20000000000000007,0.4719626168224299,0.25,1,0,2,0,0,0,0,0,0,0,0,1,0
6597,0.63,0.5,0.4,0.7803738317757009,0.125,1,0,2,0,0,0,0,0,0,0,0,1,0
6598,0.68,0.89,0.4,0.822429906542056,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0
6599,0.78,0.96,0.20000000000000007,0.23831775700934577,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
6600,0.79,0.56,0.4,0.4719626168224299,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
6601,0.86,0.99,0.20000000000000007,0.8037383177570093,0.0,0,0,2,0,0,0,0,0,0,0,1,0,0
6602,0.98,0.53,0.4,0.397196261682243,0.125,0,0,2,0,0,0,0,0,0,0,1,0,0
6603,0.89,0.79,0.8000000000000002,0.44859813084112143,0.25,1,0,2,0,0,0,0,0,0,0,1,0,0
6604,0.86,0.87,0.6,0.8130841121495326,0.125,1,0,2,0,0,0,0,0,0,0,1,0,0
6605,0.65,0.83,0.20000000000000007,0.40654205607476634,0.125,1,0,0,0,0,0,0,0,0,0,1,0,0
6606,0.52,0.98,0.6,0.4112149532710281,0.125,0,0,1,0,0,0,0,0,0,0,1,0,0
6607,0.54,0.65,0.4,0.663551401869159,0.125,1,0,1,0,0,0,0,0,0,0,1,0,0
6608,0.68,0.73,0.4,0.2429906542056075,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0
6609,0.88,0.65,0.4,0.14485981308411222,0.125,0,0,0,0,0,0,0,0,0,0,1,0,0
6610,0.75,0.85,0.20000000000000007,0.30841121495327106,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
6611,0.17,0.93,0.4,0.3271028037383178,0.375,0,0,1,0,0,0,0,0,0,0,0,1,0
6612,0.92,0.83,0.4,0.8738317757009345,0.25,0,0,1,0,0,0,0,0,0,0,0,1,0
6613,0.79,0.66,0.20000000000000007,0.05607476635514019,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0
6614,0.52,0.66,0.20000000000000007,0.2710280373831776,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
6615,0.95,0.73,0.20000000000000007,0.2009345794392523,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0
6616,0.72,0.49,0.6,0.8177570093457943,0.125,0,0,1,0,0,0,0,0,0,0,0,0,0
6617,0.4,0.41,0.4,0.26635514018691586,0.125,0,0,1,0,0,0,0,0,0,0,0,0,0
6618,0.61,0.59,0.20000000000000007,0.5607476635514018,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0
6619,0.49,0.97,0.20000000000000007,0.5700934579439253,0.25,0,0,1,0,0,0,0,0,1,0,0,0,0
6620,0.32,0.55,0.20000000000000007,0.35046728971962615,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0
6621,0.82,0.77,0.20000000000000007,0.663551401869159,0.125,0,0,2,0,0,0,0,0,1,0,0,0,0
6622,0.9,0.79,0.20000000000000007,0.17757009345794394,0.125,0,0,2,0,0,0,0,0,1,0,0,0,0
6623,0.95,0.74,0.20000000000000007,0.7429906542056074,0.25,0,0,2,0,0,0,0,0,0,0,0,0,0
6624,0.55,0.6,0.4,0.20560747663551404,0.5,1,0,2,1,0,0,0,0,0,0,0,0,0
6625,0.91,0.78,0.0,0.6682242990654205,0.125,0,0,2,1,0,0,0,0,0,0,0,0,0
6626,0.45,0.41,0.4,0.4252336448598131,0.0,1,0,2,1,0,0,0,0,0,0,0,0,0
6627,0.65,0.6,0.6,0.8551401869158878,0.375,0,0,2,1,0,0,0,0,0,0,0,0,0
6628,0.88,0.89,0.4,0.5467289719626168,0.125,0,0,2,1,0,0,0,0,0,0,0,0,0
6629,0.78,0.76,0.6,0.49532710280373826,0.0,0,0,2,0,0,0,0,1,0,0,0,0,0
6630,0.77,0.71,0.20000000000000007,0.7897196261682243,0.0,0,0,2,0,0,0,0,1,0,0,0,0,0
6631,0.32,0.75,0.4,0.7149532710280374,0.125,0,0,2,0,0,0,0,0,0,1,0,0,0
6632,0.98,0.38,0.4,0.8644859813084113,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0
6633,0.51,0.76,0.20000000000000007,0.5233644859813084,0.375,0,0,0,0,0,0,0,0,0,0,1,0,0
6634,0.81,0.59,0.20000000000000007,0.32242990654205606,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
6635,0.64,0.9,0.20000000000000007,0.23364485981308414,0.375,0,0,2,0,0,0,1,0,0,0,0,0,0
6636,0.73,0.94,0.4,0.6261682242990655,0.0,1,0,2,0,0,0,0,1,0,0,0,0,0
6637,0.49,0.56,0.20000000000000007,0.5280373831775701,0.0,0,0,2,0,0,0,0,1,0,0,0,0,0
6638,0.84,0.54,0.4,0.383177570093458,0.0,0,0,2,0,0,0,0,1,0,0,0,0,0
6639,0.81,0.86,0.8000000000000002,0.5794392523364486,0.25,0,0,1,0,0,0,0,0,0,1,0,0,0
6640,0.77,0.5,0.20000000000000007,0.2149532710280374,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
6641,0.24,0.83,0.20000000000000007,0.26635514018691586,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
6642,0.77,0.78,0.6,0.7383177570093459,0.375,0,0,1,0,0,0,0,0,0,1,0,0,0
6643,0.13,0.88,0.20000000000000007,0.4532710280373832,0.25,0,0,1,0,0,0,0,0,0,1,0,0,0
6644,0.94,0.66,0.20000000000000007,0.7102803738317757,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
6645,0.61,0.82,0.4,0.5607476635514018,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
6646,0.95,0.49,0.20000000000000007,0.6074766355140188,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
6647,0.22,0.92,0.4,0.20560747663551404,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0
6648,0.65,0.56,0.8000000000000002,0.03271028037383178,0.25,0,0,1,0,0,0,0,0,0,1,0,0,0
6649,0.95,0.67,0.4,0.4158878504672897,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
6650,0.98,0.62,0.6,0.2990654205607477,0.125,1,0,1,0,0,0,0,0,0,1,0,0,0
6651,0.88,0.72,0.20000000000000007,0.15887850467289721,0.375,0,0,1,0,0,0,0,0,0,1,0,0,0
6652,0.94,0.69,0.6,0.6261682242990655,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
6653,0.62,0.75,0.4,0.7102803738317757,0.375,0,0,1,0,0,0,0,0,0,1,0,0,0
6654,0.81,0.96,0.20000000000000007,0.43457943925233644,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
6655,0.56,0.51,0.20000000000000007,0.8598130841121495,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
6656,0.52,0.86,0.4,0.7943925233644858,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
6657,0.88,0.57,0.4,0.7663551401869159,0.125,0,0,1,0,0,0,0,0,0,1,0,0,0
6658,0.56,0.92,0.0,0.7850467289719626,0.375,0,0,1,0,1,0,0,0,0,0,0,0,0
6659,0.36,0.63,0.6,0.4018691588785047,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0
6660,0.56,0.85,0.4,0.6401869158878505,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0
6661,0.89,0.46,0.20000000000000007,0.6261682242990655,0.125,1,0,2,0,0,1,0,0,0,0,0,0,0
6662,0.95,0.42,0.6,0.3457943925233645,0.125,1,0,2,0,0,1,0,0,0,0,0,0,0
6663,0.48,0.52,0.4,0.7570093457943924,0.125,0,0,2,0,0,1,0,0,0,0,0,0,0
6664,0.75,0.75,0.20000000000000007,0.31775700934579443,0.125,0,0,2,0,0,1,0,0,0,0,0,0,0
6665,0.65,0.54,0.4,0.7149532710280374,0.25,0,0,2,0,0,0,0,0,0,0,0,1,0
6666,0.4,0.86,0.0,0.6495327102803737,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0
6667,0.52,0.53,0.8000000000000002,0.514018691588785,0.5,0,0,2,0,0,0,0,0,0,0,0,1,0
6668,0.52,0.68,0.4,0.2009345794392523,0.125,0,0,2,0,0,0,0,0,0,0,0,1,0
6669,0.68,0.49,0.20000000000000007,0.2289719626168224,0.125,0,0,2,0,0,0,0,0,0,0,0,1,0
6670,0.72,0.61,0.4,0.2009345794392523,0.25,0,0,2,0,0,0,0,0,0,0,0,1,0
6671,0.78,0.72,0.20000000000000007,0.35046728971962615,0.125,0,0,2,0,0,0,0,0,0,0,0,1,0
6672,0.54,0.9,0.20000000000000007,0.2990654205607477,0.125,0,0,0,0,0,0,0,0,0,0,0,1,0
6673,0.18,0.46,0.20000000000000007,0.19158878504672894,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
6674,0.51,0.5,0.4,0.7383177570093459,0.25,0,0,2,0,0,0,0,0,0,0,0,1,0
6675,0.63,0.86,0.20000000000000007,0.5560747663551401,0.5,0,0,2,0,0,0,0,0,0,0,0,1,0
6676,0.83,0.86,0.20000000000000007,0.5607476635514018,0.25,0,0,2,0,0,0,0,0,0,0,1,0,0
6677,0.91,0.82,0.20000000000000007,0.6214953271028038,0.0,1,0,2,0,0,0,0,0,0,0,1,0,0
6678,0.79,0.66,0.8000000000000002,0.5560747663551401,0.25,0,0,1,0,0,0,0,0,0,0,1,0,0
6679,0.52,0.95,0.4,0.3130841121495327,0.125,1,0,1,0,0,0,0,0,0,0,1,0,0
6680,0.83,0.94,0.4,0.8271028037383178,0.125,0,0,1,0,0,0,0,0,0,0,1,0,0
6681,0.92,0.74,0.0,0.3738317757009346,0.125,0,0,1,0,0,0,0,0,0,0,1,0,0
6682,0.14,0.72,0.6,0.8130841121495326,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0
6683,0.8,0.38,0.20000000000000007,0.4018691588785047,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0
6684,0.79,0.72,0.4,0.5934579439252335,0.25,0,0,1,0,0,0,0,0,0,0,1,0,0
6685,0.86,0.6,0.4,0.6588785046728972,0.125,1,0,1,0,0,0,0,0,0,0,1,0,0
6686,0.95,0.47,0.6,0.7102803738317757,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0
